angle_deg,seed,set_id,kappa,kr_hat,P32_hat
108,10,1,8.22,3.233,0.4550877022370515
108,10,2,20.84,3.367,0.7871041883662927
108,10,3,12.47,2.9,0.8259620264629194
108,10,5,24.09,3.3,0.856192798174416
168,10,1,16.27,3.1,0.6687329749716318
168,10,2,13.56,2.9,0.6582300591192454
168,10,3,12.49,3.1,0.8382707325068143
168,10,5,22.99,3.367,0.8978199785941111
156,10,1,14.61,3.167,0.6307132932208623
156,10,2,16.41,3.767,0.5536566886122506
156,10,3,12.15,2.9,0.9601400025493592
156,10,5,24.42,3.367,0.9438771724942132
132,10,1,12.37,3.3,0.5710978803063921
132,10,2,20.76,3.633,0.7361119704948998
132,10,3,12.58,2.967,0.9273187685411752
132,10,5,24.61,3.233,0.8850697207432605
84,10,1,14.13,3.3,0.5833895070625196
84,10,2,18.44,2.967,0.8544605536001632
84,10,3,9.93,2.433,0.8373742790319519
84,10,5,21.92,3.433,0.8900909779908416
96,10,1,9.99,3.367,0.6559003394632937
96,10,2,19.33,3.167,0.8169112733582286
96,10,3,10.7,2.567,0.7157273559850287
96,10,5,22.67,3.433,0.8582906291184403
60,10,1,13.06,3.5,0.5596161822291162
60,10,2,19.67,2.967,0.9626243354012789
60,10,3,7.61,2.567,0.7239885877081935
60,10,5,21.69,3.5,0.7098245847732008
120,10,1,9.41,4.033,0.5163510486974522
120,10,2,20.58,3.633,0.7255809278096109
120,10,3,12.86,2.9,0.8596277568844114
120,10,5,24.55,3.367,0.9164523281408935
144,10,1,12.77,3.367,0.5594575871392711
144,10,2,20.46,3.433,0.6311689929717053
144,10,3,12.44,2.833,0.586768984758113
144,10,5,24.71,3.233,0.9424360852491094
72,11,1,13.52,2.767,0.6870974025545508
72,11,2,21.04,2.633,1.0666097253896425
72,11,3,11.46,2.367,0.7512457428747222
72,11,5,25.06,3.167,1.0315205901331899
24,11,1,12.93,3.1,0.6820257548517445
24,11,2,21.37,2.967,0.9425170169723779
24,11,3,10.53,2.5,0.8495301830032487
24,11,5,23.97,3.767,1.0580185216294515
96,11,1,11.18,2.633,0.6371697653155971
96,11,2,23.73,2.633,1.488982657332968
96,11,3,13.78,2.633,0.5235331393564604
96,11,5,27.06,3.167,1.0581245115904556
180,10,1,14.78,3.167,0.6976608280346264
180,10,2,14.12,2.967,0.7067025933625692
180,10,3,12.26,3.233,0.7934440827358906
180,10,5,23.65,3.1,0.9251419354849572
84,11,1,12.39,2.767,0.7642110160830439
84,11,2,21.82,2.633,1.4724554220471633
84,11,3,12.95,2.633,0.8760290827195168
84,11,5,25.25,3.233,1.0828926913561678
12,11,1,12.18,2.967,0.6057892047311778
12,11,2,19.88,3.033,0.7812526464981467
12,11,3,10.33,2.567,0.8683540969178468
12,11,5,23.72,3.9,0.9302510879863616
36,11,1,13.72,3.167,0.6499856427036019
36,11,2,19.12,2.833,0.9751743780306111
36,11,3,10.48,2.967,0.778581324573988
36,11,5,24.9,3.567,0.999080181878316
0,11,1,13.1,2.833,0.6267696087361744
0,11,2,16.77,3.033,0.771002726181858
0,11,3,10.96,2.567,0.959945749048293
0,11,5,24.45,3.967,1.0131187431650177
60,11,1,14.11,2.833,0.6438451240196812
60,11,2,19.91,2.833,1.114474526574597
60,11,3,9.23,2.233,1.0020500166097577
60,11,5,22.74,3.367,1.0463384534307787
48,11,1,13.17,2.767,0.6355081944768496
48,11,2,19.03,2.833,1.0975648719109299
48,11,3,10.0,2.767,0.6165302775270862
48,11,5,22.99,3.5,0.9136937168963762
108,11,1,8.93,2.833,0.6778412832615596
108,11,2,25.07,2.5,1.447347583522535
108,11,3,11.78,2.9,0.8581223693579397
108,11,5,26.05,3.367,1.0912399737225396
168,11,1,12.14,2.833,0.9071642096496145
168,11,2,16.26,2.767,1.3706680491811956
168,11,3,11.04,2.5,1.106950893086945
168,11,5,23.57,3.433,0.9040893758865558
24,12,1,14.15,2.7,0.9542402761914853
24,12,2,17.75,2.5,1.1458188994563354
24,12,3,14.6,2.7,0.7682796196675725
24,12,5,23.66,2.967,1.1928573890619516
0,12,1,14.9,2.767,0.8105718436544135
0,12,2,13.94,2.633,1.321020963077341
0,12,3,13.16,2.833,0.9576606248634953
0,12,5,23.01,3.3,1.069728877652809
12,12,1,14.49,2.767,0.8976086233504107
12,12,2,18.88,2.633,0.9755108265821539
12,12,3,14.05,2.7,0.9126537917610632
12,12,5,22.53,3.1,1.2219746895241979
180,11,1,13.02,2.7,0.7908528323855903
180,11,2,16.41,2.9,0.8708859148440297
180,11,3,11.73,2.5,1.08282973107825
180,11,5,24.8,3.7,0.8379962178648878
156,11,1,12.55,2.833,0.8267415366313386
156,11,2,17.95,2.5,1.2548697486918048
156,11,3,9.39,2.433,1.0653348791139094
156,11,5,23.82,3.367,0.9353928928676847
132,11,1,11.88,3.1,0.6626074875070268
132,11,2,24.94,2.567,1.2567183637081583
132,11,3,8.9,2.567,0.9754888486707185
132,11,5,23.76,3.433,1.0622445357127905
120,11,1,9.72,3.167,0.7540471743413242
120,11,2,25.58,2.5,1.3188991589622021
120,11,3,10.2,2.7,0.9148550847967315
120,11,5,25.51,3.433,1.0791457372744164
144,11,1,12.58,2.967,0.7798582388415656
144,11,2,24.27,2.567,1.390922014667538
144,11,3,8.72,2.5,1.0417787606138378
144,11,5,23.77,3.567,1.0607712317889986
36,12,1,14.67,2.833,0.8363797481757701
36,12,2,18.14,2.567,1.4119430179926566
36,12,3,11.9,2.5,0.6815545370583017
36,12,5,25.45,3.1,1.1624933384737255
60,12,1,14.26,2.9,0.8817459359207941
60,12,2,17.41,2.567,1.2777541999251836
60,12,3,8.61,2.7,0.8341833480168476
60,12,5,24.04,3.033,1.201154872538969
72,12,1,15.11,2.9,0.778464995584096
72,12,2,17.29,2.567,1.202277640919598
72,12,3,10.97,2.7,0.8835372303620095
72,12,5,23.24,2.833,1.270806783132193
84,12,1,13.85,2.833,0.7310651841807526
84,12,2,15.95,2.5,1.2328419790405942
84,12,3,13.49,2.767,0.7987034455586433
84,12,5,23.0,2.833,1.2415777145739462
144,12,1,15.0,2.767,0.8916379114836972
144,12,2,20.51,2.767,0.8025251177339348
144,12,3,14.03,3.3,0.8254241870803922
144,12,5,20.04,2.967,1.2170131025677908
96,12,1,11.48,2.967,0.6579479739787919
96,12,2,15.67,2.5,1.1027868732897597
96,12,3,13.86,2.7,0.6755973438210101
96,12,5,22.29,2.833,1.3265357526896864
120,12,1,12.0,3.233,0.5988206604189468
120,12,2,16.08,2.7,0.9379393039682008
120,12,3,14.29,3.1,0.8321297463735781
120,12,5,19.77,2.9,1.2706624322296203
48,12,1,14.42,2.9,0.877017046108844
48,12,2,18.01,2.433,1.2833249543794245
48,12,3,10.83,2.7,0.9545459924926158
48,12,5,23.91,3.033,1.2512093310015358
108,12,1,10.77,2.967,0.6290641222547828
108,12,2,15.69,2.633,0.9357421722588296
108,12,3,14.95,2.9,0.7464690079822366
108,12,5,20.32,2.967,1.2573740164561893
132,12,1,14.46,2.9,0.8389882577949723
132,12,2,18.44,2.767,0.6953240794503183
132,12,3,13.96,3.167,0.8290273980446978
132,12,5,20.42,2.967,1.1031029466307836
156,12,1,14.79,2.767,0.8937166133882735
156,12,2,16.53,2.9,0.8525541624807429
156,12,3,12.94,3.3,0.7895482001501268
156,12,5,21.53,3.1,1.22144091578189
168,12,1,15.02,2.833,0.8591963535464594
168,12,2,12.88,2.833,0.8297146002367934
168,12,3,13.85,3.367,0.7467684994149905
168,12,5,21.94,3.1,1.1448969886548894
72,13,1,12.55,3.033,0.8420061279981413
72,13,2,28.33,2.833,0.9751803130100546
72,13,3,8.42,3.233,0.6211392656332646
72,13,5,22.31,3.567,0.8564063840235561
180,12,1,14.64,2.833,0.841424861799548
180,12,2,13.54,2.833,0.797370068792429
180,12,3,12.47,3.233,0.7214195921839556
180,12,5,22.96,3.167,1.0905154411341091
36,13,1,13.61,2.767,0.9440426890748639
36,13,2,32.26,2.633,1.0537118607411726
36,13,3,10.34,2.9,0.7865469834455081
36,13,5,21.17,3.5,0.8532095046206559
0,13,1,14.41,2.767,0.8044998218191185
0,13,2,20.42,2.767,0.9634526963854758
0,13,3,11.5,2.833,0.9387973935132427
0,13,5,22.88,3.967,0.819263363120315
84,13,1,12.57,2.767,0.7127973033836398
84,13,2,27.47,2.9,1.0292595713554717
84,13,3,9.75,3.3,0.6639801317589006
84,13,5,22.83,3.567,0.8650089054438816
60,13,1,11.98,2.967,0.8773682517774455
60,13,2,29.24,2.833,1.0346470342138516
60,13,3,7.71,3.167,0.5784781294883437
60,13,5,21.43,3.433,0.7658267527023449
48,13,1,13.35,2.767,0.9655224958247248
48,13,2,31.43,2.833,1.0494107647033588
48,13,3,8.66,2.633,0.6575646742451636
48,13,5,21.77,3.433,0.8359519408801878
12,13,1,14.25,2.9,0.8912624779142543
12,13,2,29.25,2.633,0.2528039363285606
12,13,3,10.77,2.833,0.873280163427837
12,13,5,22.14,3.5,0.7627660197024888
24,13,1,13.58,2.767,0.9272906837115659
24,13,2,33.82,2.5,0.9028503103143649
24,13,3,10.79,2.767,0.4830366333991163
24,13,5,19.94,3.367,0.8827665791913144
96,13,1,10.26,2.833,0.7606569604285459
96,13,2,26.4,2.967,1.0796230887685616
96,13,3,10.17,3.233,0.7134985245189926
96,13,5,22.92,3.7,0.8443712338368193
108,13,1,9.24,2.5,0.9018657814763505
108,13,2,25.36,2.833,0.9347719332201608
108,13,3,10.9,3.3,0.7998685486278977
108,13,5,25.62,3.567,0.8045976725247487
120,13,1,9.93,2.5,1.1372910671885006
120,13,2,23.63,2.767,1.0142790484960793
120,13,3,12.11,3.367,0.8347527643188315
120,13,5,24.96,3.567,0.8420083600977302
132,13,1,12.22,2.367,0.9484617909952616
132,13,2,22.31,2.767,0.9914801570980017
132,13,3,12.33,3.233,0.86679302458238
132,13,5,25.1,3.433,0.8680588856916118
156,13,1,12.63,2.5,1.0828769304930843
156,13,2,22.1,3.433,0.6414697396950608
156,13,3,12.01,2.967,0.8764330958125006
156,13,5,24.89,3.367,0.8989467416822278
180,13,1,12.55,2.7,1.0318422642408263
180,13,2,22.68,3.433,0.5695325687612961
180,13,3,11.47,2.833,0.9934860624082605
180,13,5,23.16,3.367,0.876914371706052
12,14,1,13.65,2.767,0.8252915852424483
12,14,2,19.04,2.5,0.795862977683916
12,14,3,12.03,3.167,0.6766575191130407
12,14,5,21.24,3.967,0.8950058503140415
24,14,1,14.43,2.967,0.7477531094533041
24,14,2,20.84,2.567,0.898426793281185
24,14,3,11.19,2.967,0.5411539245669896
24,14,5,22.25,3.967,1.0281187164674124
144,13,1,12.46,2.433,1.201642514801062
144,13,2,22.04,2.767,0.7345086364709184
144,13,3,12.91,2.9,0.8841136672400532
144,13,5,23.94,3.433,0.9360577352147776
36,14,1,14.03,2.967,0.7274100454183495
36,14,2,21.22,2.5,1.043331184159007
36,14,3,11.17,2.833,0.5481916460130628
36,14,5,22.45,3.833,0.9108327321536632
168,13,1,13.04,2.5,1.1375886068906051
168,13,2,19.79,3.433,0.6221897894452018
168,13,3,11.88,2.833,0.8967832481880943
168,13,5,23.11,3.3,0.9160399014790312
48,14,1,13.73,2.9,0.6144560473124246
48,14,2,19.16,2.633,0.8484580876296568
48,14,3,9.76,3.1,0.5874325442741898
48,14,5,21.19,3.567,0.9219292054192427
0,14,1,14.82,2.833,0.8216845265307327
0,14,2,13.99,2.967,0.621157265738122
0,14,3,11.57,3.167,0.6913023666774459
0,14,5,24.0,3.967,1.0522485787285958
60,14,1,14.03,2.833,0.6643504952852165
60,14,2,19.09,2.633,0.9486143998075444
60,14,3,9.2,2.9,0.5588177385331948
60,14,5,21.2,3.567,1.0628889558574097
72,14,1,12.87,2.967,0.6435077194166874
72,14,2,19.86,2.767,1.023468050821589
72,14,3,11.4,2.9,0.6940270386150208
72,14,5,23.56,3.3,0.9675558627511529
84,14,1,12.32,2.9,0.6501186285974457
84,14,2,20.28,2.633,1.0226647239395663
84,14,3,11.96,3.033,0.8087156296742767
84,14,5,24.11,3.367,1.0084886288719357
132,14,1,13.23,3.433,0.5045454102756165
132,14,2,16.25,2.567,0.6970641809546442
132,14,3,13.45,3.1,0.7301560139039989
132,14,5,24.13,3.3,1.0330797659852504
180,14,1,12.92,3.233,0.5181054049638598
180,14,2,16.33,2.633,0.6603499625544513
180,14,3,12.23,2.833,0.9430875367646928
180,14,5,25.47,3.567,0.9420145012551956
156,14,1,12.81,3.767,0.5658373422048206
156,14,2,14.62,2.7,0.5971647792753026
156,14,3,12.93,3.167,0.8851793817790686
156,14,5,23.32,3.367,1.0725521972513246
96,14,1,10.4,2.767,0.46811941295707327
96,14,2,18.93,2.567,0.9593963211023401
96,14,3,12.57,3.1,0.7754530030666847
96,14,5,26.38,3.3,0.9834971920335166
108,14,1,8.62,2.9,0.6533157697705576
108,14,2,19.76,2.567,0.9056528497625788
108,14,3,13.38,3.1,0.7064232148705272
108,14,5,25.38,3.433,1.0392783545352815
0,15,1,15.73,2.633,0.7797630940920093
0,15,2,16.83,2.767,0.7650397929007052
0,15,3,12.04,2.633,1.2681601172905612
0,15,5,22.39,3.3,1.1185075806639837
120,14,1,9.66,3.3,0.7199526647835284
120,14,2,17.44,2.567,0.8715860227514265
120,14,3,13.4,3.167,0.7324025750856803
120,14,5,24.81,3.433,1.0477024661924503
168,14,1,13.37,3.3,0.634256089477932
168,14,2,14.79,3.7,0.7123410354189302
168,14,3,11.78,3.033,0.9114218588713794
168,14,5,23.3,3.433,1.0355785025054673
144,14,1,12.53,3.433,0.5808766334253931
144,14,2,15.69,2.9,0.6677180460072228
144,14,3,12.76,3.233,0.8009724927823044
144,14,5,24.59,3.5,1.1260868217555273
48,15,1,14.63,2.767,0.8343762452687402
48,15,2,23.97,2.833,1.0606304582118895
48,15,3,9.54,2.367,1.0307724607523212
48,15,5,22.08,3.033,1.2019693601884096
96,15,1,12.77,2.767,0.8395379845674624
96,15,2,27.13,2.633,1.184245808284539
96,15,3,13.44,2.567,0.94168329096851
96,15,5,21.91,2.967,1.326244563676641
108,15,1,10.17,2.633,0.7440854341992067
108,15,2,27.58,2.633,1.061979888099763
108,15,3,14.12,2.633,1.1174520815390256
108,15,5,20.53,2.967,1.1586128446784463
60,15,1,15.36,2.767,0.6361683165438283
60,15,2,26.33,2.767,1.181415164340126
60,15,3,10.17,2.433,1.2486126956652694
60,15,5,22.6,3.033,1.1679429439597009
72,15,1,16.17,2.7,0.8790509164229967
72,15,2,26.2,2.633,1.3025662118634243
72,15,3,9.99,2.567,0.8014084384325101
72,15,5,22.84,2.833,1.1769578729098047
36,15,1,14.86,2.7,0.9052970201085924
36,15,2,23.48,2.767,0.9016390317642858
36,15,3,12.15,2.5,0.9786777701497905
36,15,5,23.33,3.033,1.044560296211226
84,15,1,15.1,2.633,0.8475214771645725
84,15,2,27.52,2.633,1.103453370648693
84,15,3,11.67,2.633,1.1254779629469127
84,15,5,22.13,2.9,1.1995813209633672
12,15,1,14.47,2.633,0.906576779324657
12,15,2,20.43,3.233,0.8432136121898993
12,15,3,11.5,2.567,1.2804578904612491
12,15,5,22.94,3.167,1.1876595555460114
24,15,1,14.69,2.7,0.8763826860342395
24,15,2,24.17,2.9,0.8668359980462392
24,15,3,11.56,2.367,1.1469930365189307
24,15,5,22.81,3.033,1.1415707875785925
120,15,1,11.56,3.033,0.7679745778002153
120,15,2,27.29,2.7,1.1962265985533151
120,15,3,13.38,2.433,1.0362608853996667
120,15,5,19.98,2.967,1.310194614572881
132,15,1,14.01,2.767,0.828216978214152
132,15,2,28.1,2.567,1.2655510773083858
132,15,3,13.63,2.5,1.2947860367212811
132,15,5,21.09,2.9,1.3645152113958745
48,16,1,13.65,2.967,0.7827614029053411
48,16,2,19.0,2.9,1.0540250062270584
48,16,3,7.54,3.167,0.47971765371006636
48,16,5,20.9,3.367,0.8531171039892288
168,15,1,13.19,2.833,0.8118238512485015
168,15,2,19.53,2.367,1.058900362313744
168,15,3,12.92,2.5,1.285293542918426
168,15,5,22.63,3.167,1.2030113828039883
24,16,1,14.25,3.167,0.7420815379522842
24,16,2,17.96,3.1,0.9268164909391116
24,16,3,11.11,3.233,0.5495938008043294
24,16,5,20.69,3.5,0.8648454564920779
144,15,1,15.05,2.967,0.8230248380668158
144,15,2,26.78,2.567,1.2904138444629654
144,15,3,13.23,2.567,1.2457941605691356
144,15,5,20.02,2.967,1.3353297178066523
180,15,1,13.64,2.767,0.7989363069279266
180,15,2,21.75,2.767,0.9870170230898622
180,15,3,13.28,2.633,1.219855328609727
180,15,5,22.9,3.167,1.1101282753247936
0,16,1,15.02,2.967,0.7342270287283297
0,16,2,14.0,2.833,0.9353014895059008
0,16,3,10.94,3.5,0.6201291425165593
0,16,5,22.93,3.767,0.8475896830315796
156,15,1,14.98,2.833,0.8441585723766348
156,15,2,22.57,2.3,1.1448320287437985
156,15,3,13.37,2.567,1.2381474495140534
156,15,5,21.31,3.033,1.338654846912775
12,16,1,14.65,3.033,0.8031096996273533
12,16,2,16.9,3.1,0.8515734011001869
12,16,3,10.3,3.3,0.5823140771024624
12,16,5,21.77,3.633,0.832423991702429
36,16,1,14.91,3.1,0.7519668361995063
36,16,2,17.09,3.167,0.9995492746214483
36,16,3,10.46,3.233,0.6272108203804486
36,16,5,20.48,3.5,0.8234783738349027
60,16,1,13.41,3.233,0.6942119586236617
60,16,2,18.28,2.767,1.0592767734374358
60,16,3,8.81,2.967,0.7736576808917754
60,16,5,21.49,3.3,0.7847233810275052
72,16,1,14.74,3.233,0.6152813147387766
72,16,2,19.33,2.567,1.2527245814628505
72,16,3,11.24,2.967,0.800551358686639
72,16,5,21.88,3.5,0.8679144143188572
180,16,1,13.43,2.9,0.8013345495972132
180,16,2,15.13,2.7,1.0943928414935322
180,16,3,12.83,3.167,0.8425707985705804
180,16,5,23.16,3.3,0.8515796324991648
156,16,1,14.68,3.1,0.7400683268517426
156,16,2,13.89,3.033,0.8045598867322332
156,16,3,12.84,2.9,0.5916284003723116
156,16,5,22.47,3.3,0.9642481613916886
108,16,1,9.11,3.033,0.6891596651192147
108,16,2,20.24,2.767,1.0854365093502452
108,16,3,12.07,2.833,1.0076206532733127
108,16,5,25.61,3.367,0.9080515514601911
168,16,1,14.57,3.033,0.7518507577147543
168,16,2,12.51,2.767,0.8936041949480193
168,16,3,13.18,3.033,0.8892494965677991
168,16,5,21.68,3.367,0.9248319431557033
84,16,1,13.99,3.167,0.5878650394838467
84,16,2,19.29,2.7,1.0491327719437427
84,16,3,12.38,2.967,0.9261503110558483
84,16,5,23.36,3.367,0.860264832262047
144,16,1,14.83,2.833,0.8064334056180099
144,16,2,15.74,3.033,0.8954586827941465
144,16,3,12.36,2.833,0.9128228966142312
144,16,5,22.5,3.3,0.9565486722153
120,16,1,9.85,2.7,0.7769223391245644
120,16,2,19.73,3.033,1.017957179752813
120,16,3,11.73,2.9,0.9797752480547478
120,16,5,23.9,3.3,0.922031156709227
132,16,1,13.05,2.633,0.7145962563932339
132,16,2,17.65,2.967,0.8454003323485539
132,16,3,11.89,2.833,0.9111551071910232
132,16,5,23.75,3.3,0.9528369920227725
96,16,1,11.67,3.5,0.588340252548707
96,16,2,19.88,2.633,0.9933904071434632
96,16,3,13.04,2.833,1.0186386667520013
96,16,5,22.37,3.433,0.9461841812416247
0,17,1,15.15,2.5,0.9039855385801905
0,17,2,20.94,2.967,0.7159599536627071
0,17,3,12.27,2.7,1.2625960165817807
0,17,5,21.85,3.9,1.0415005325495166
84,17,1,12.57,2.567,0.9470625810064517
84,17,2,18.92,2.9,0.9913643366723013
84,17,3,10.2,2.567,1.1546683806653206
84,17,5,23.72,3.367,0.9349995977722193
48,17,1,13.53,2.633,1.0348347799027056
48,17,2,21.79,2.633,1.1461936181337824
48,17,3,8.71,2.767,1.4065852139358874
48,17,5,21.5,3.633,0.840941459263572
96,17,1,10.85,2.5,0.7786126130712843
96,17,2,19.31,2.967,0.9611979180783279
96,17,3,12.11,2.5,1.1732098433026572
96,17,5,23.99,3.433,0.9657372003179987
120,17,1,9.07,2.567,0.7336659992239863
120,17,2,21.46,2.9,0.9700984107831384
120,17,3,12.86,2.5,1.314732378406758
120,17,5,22.23,3.367,1.0510353374341364
24,17,1,15.26,2.567,1.0129412832372402
24,17,2,25.03,2.633,1.1000403597825152
24,17,3,10.74,2.633,1.1266845144989373
24,17,5,21.24,3.767,1.0492840419337282
12,17,1,16.21,2.433,1.045487044755105
12,17,2,22.78,2.767,0.9061631369946274
12,17,3,12.86,2.633,1.2451370625205251
12,17,5,20.91,3.7,0.8954177017362581
108,17,1,9.23,2.7,0.6569029815641823
108,17,2,19.82,3.033,0.9359299650537903
108,17,3,13.03,2.5,1.2382102155053019
108,17,5,23.31,3.433,1.0203639596317549
72,17,1,12.71,2.567,0.9583284882301953
72,17,2,19.26,2.767,1.0636873199214067
72,17,3,9.35,2.567,1.328257495705131
72,17,5,23.93,3.367,0.8564918035716902
36,17,1,15.05,2.567,0.9476188982979331
36,17,2,23.68,2.567,1.129427334454373
36,17,3,9.88,2.7,1.1229315853527397
36,17,5,21.07,3.767,0.8422435498820957
60,17,1,13.28,2.633,0.9633240422409706
60,17,2,19.6,2.767,1.0455686824160089
60,17,3,8.01,2.567,1.045984344125984
60,17,5,22.44,3.633,0.9561509651681666
132,17,1,9.78,2.7,0.6128148064564297
132,17,2,20.13,3.1,0.9403250741776906
132,17,3,13.71,2.5,1.218546674427577
132,17,5,22.89,3.167,1.0808720498472528
12,18,1,15.11,2.7,0.8760834391777422
12,18,2,23.84,2.3,1.3155977682249174
12,18,3,11.65,2.967,0.7993736255821728
12,18,5,21.5,3.033,1.0999282643844737
48,18,1,14.65,2.633,0.8719871297138105
48,18,2,24.63,2.367,1.4588854461065173
48,18,3,8.78,2.9,0.6419290967468492
48,18,5,23.99,3.033,1.231162821999971
0,18,1,13.73,2.7,0.8241685938156714
0,18,2,19.94,2.367,1.1122520533669895
0,18,3,12.64,2.9,0.8782436888365466
0,18,5,22.21,3.167,1.122227985442954
144,17,1,10.87,2.7,0.6616458445315329
144,17,2,15.71,3.167,0.928533325247831
144,17,3,13.31,2.433,1.2675001423255583
144,17,5,24.08,3.367,1.1771746557219485
180,17,1,12.83,2.567,0.8428410467669709
180,17,2,15.23,3.367,0.7739268012165748
180,17,3,12.38,2.367,1.320803660425625
180,17,5,25.86,3.433,0.8994593698141591
168,17,1,13.2,2.5,0.8606906621231314
168,17,2,12.86,3.633,0.8226767545978085
168,17,3,12.13,2.367,1.414622384655268
168,17,5,23.21,3.3,1.0844179256994082
36,18,1,15.28,2.767,0.9834710002174838
36,18,2,23.99,2.3,1.4858158049823151
36,18,3,11.6,3.033,0.7524035089350075
36,18,5,23.52,2.833,1.1192218349582246
24,18,1,14.04,2.767,0.8806709733848467
24,18,2,22.72,2.367,1.4583442021220652
24,18,3,10.95,3.033,0.7332147661094925
24,18,5,21.75,2.967,1.1549813690233195
156,17,1,12.89,2.567,0.896168426053507
156,17,2,14.66,3.167,0.9019319385937957
156,17,3,13.22,2.433,1.3083030994278273
156,17,5,23.1,3.233,1.1494879175930743
60,18,1,15.06,2.633,0.8729146184358682
60,18,2,23.9,2.433,1.3980649379644665
60,18,3,7.72,2.9,0.6652844367705402
60,18,5,24.6,3.033,1.2069784773120915
84,18,1,14.27,2.633,0.9871095986523234
84,18,2,23.89,2.5,1.3312382334278134
84,18,3,10.86,3.033,0.8238978449949989
84,18,5,24.46,2.9,1.225984720769088
108,18,1,9.35,2.767,0.7185487877724072
108,18,2,23.3,2.5,1.1565347505752952
108,18,3,12.37,3.167,0.8308345322830125
108,18,5,22.42,2.967,1.2540020421730298
168,18,1,11.31,2.9,0.7860337565920436
168,18,2,17.93,2.367,0.7691823344652069
168,18,3,14.21,2.9,0.9168789198458925
168,18,5,24.76,2.9,1.1564288143485526
132,18,1,10.74,2.9,0.5226431401555218
132,18,2,24.74,2.3,1.354842724595559
132,18,3,14.15,3.033,0.8584421554541412
132,18,5,23.83,2.9,1.2120843732538318
180,18,1,11.86,2.833,0.8475054654512385
180,18,2,21.92,2.033,1.0278665000753846
180,18,3,14.36,2.967,0.8377852870907887
180,18,5,26.56,2.9,1.1828342381977452
96,18,1,12.07,2.567,0.9848757239888579
96,18,2,23.89,2.5,1.2362349119515095
96,18,3,12.36,3.1,0.8349120581368642
96,18,5,24.66,3.033,1.2350399782367563
120,18,1,9.87,3.1,0.6414456279738051
120,18,2,25.17,2.433,1.1521173480355222
120,18,3,13.74,3.167,0.8465207933903535
120,18,5,23.78,2.9,1.2441092051771128
156,18,1,11.78,2.967,0.6648691494836095
156,18,2,24.59,2.3,0.9514156433866672
156,18,3,15.07,2.9,0.8613638291832508
156,18,5,23.47,2.967,1.2418493844992071
72,18,1,15.06,2.5,0.9551900106286372
72,18,2,23.5,2.433,1.2425243099834715
72,18,3,8.57,2.9,0.7942455232254885
72,18,5,23.87,2.9,1.110118745806645
144,18,1,12.0,3.167,0.6299515245426047
144,18,2,25.5,2.233,1.0138673957360493
144,18,3,15.7,2.9,0.8878159268468189
144,18,5,21.96,2.833,1.0348291551260702
0,19,1,13.58,2.967,0.9025769301808996
0,19,2,20.15,3.167,0.698374765514037
0,19,3,10.85,3.433,0.7497865668694185
0,19,5,24.88,3.5,0.8983524001507563
24,19,1,14.46,3.3,0.8083584726509969
24,19,2,25.97,2.967,0.7967843034031057
24,19,3,10.63,3.233,0.75626341754748
24,19,5,22.64,3.433,1.0052302262530162
12,19,1,13.46,3.1,0.905527066466854
12,19,2,25.03,2.7,0.7455121259408363
12,19,3,10.39,3.233,0.6857570600169031
12,19,5,24.97,3.5,1.0055132447144552
96,19,1,12.35,3.833,0.6480906025593209
96,19,2,22.13,3.233,0.8920965108762444
96,19,3,10.2,3.433,0.8139099115457157
96,19,5,23.54,3.633,0.9746490942447325
84,19,1,12.25,3.633,0.5822979271503
84,19,2,23.55,3.3,0.9331268133559213
84,19,3,8.9,3.233,0.8560482716732614
84,19,5,24.02,3.7,0.957910534521294
60,19,1,15.09,3.567,0.6653119436911273
60,19,2,26.05,3.1,1.0617286272958117
60,19,3,6.78,2.833,0.8126133539075299
60,19,5,22.1,3.367,0.9244538712167677
36,19,1,15.28,3.3,0.7535435179586023
36,19,2,27.13,3.167,0.9178048601723532
36,19,3,9.71,3.033,0.7885808484359701
36,19,5,21.1,3.3,0.9795656786392299
108,19,1,10.12,3.167,0.565410946209442
108,19,2,20.54,3.3,0.8970866229543798
108,19,3,12.31,3.5,0.7706106873692006
108,19,5,25.89,3.833,0.9246123395227874
48,19,1,15.79,3.367,0.7433799002246352
48,19,2,26.28,3.233,1.0373155094007065
48,19,3,7.39,2.9,0.7384502501220892
48,19,5,22.78,3.367,1.0959041670502105
72,19,1,14.91,3.5,0.619526111461035
72,19,2,25.26,3.233,1.0638883914160042
72,19,3,7.68,3.3,0.805551521295244
72,19,5,23.0,3.567,0.9854041064071968
120,19,1,9.93,2.967,0.6433491282431645
120,19,2,20.32,3.233,0.88455355612717
120,19,3,11.89,3.5,0.6968857367324095
120,19,5,25.83,3.9,0.9153015386259842
144,19,1,15.24,3.3,0.6034840595168379
144,19,2,18.86,3.3,0.8021691021846555
144,19,3,10.19,3.767,0.7098959861783724
144,19,5,25.65,3.833,0.8560176655433189
132,19,1,12.16,3.1,0.6713639734923792
132,19,2,20.14,3.367,0.6941161577972246
132,19,3,10.63,3.567,0.7111836354135698
132,19,5,24.19,3.833,0.9070754546023702
0,20,1,14.52,2.9,0.755873855816626
0,20,2,15.9,2.633,0.9188794788902344
0,20,3,12.79,2.367,1.0913213082192068
0,20,5,20.95,3.767,1.0009381820988814
36,20,1,14.36,3.1,0.7104196949719964
36,20,2,19.93,2.967,0.9973621558068625
