type,x1,y1,z1,x2,y2,z2
Trace,-19.0,1.857884267286684,-4.0,-19.0,2.6903760463265813,-3.119278025414337
Trace,-19.0,-3.073808712827138,-4.0,-19.0,2.4349461525519303,-1.4812432389687453
Trace,-19.0,-5.3894483193223195,-0.3987154718520458,-19.0,-0.519140249721211,0.38638618487123266
Trace,-19.0,-4.472151444222817,1.6568111028930845,-19.0,1.9418447481309087,3.6077545366919987
Trace,-19.0,-3.0966455795214234,2.990117800196471,-19.0,-2.4420281158390065,1.1664945747154947
Trace,-19.0,0.9918091601363436,-3.0770846229521083,-19.0,1.520370116724754,-4.0
Trace,-19.0,-4.433964786833423,1.7155662410430725,-19.0,-2.2309502211142034,-0.811398692638359
Trace,-19.0,-3.407844032715128,-1.9595421606030001,-19.0,-2.0758460534733376,-4.0
Trace,-19.0,0.1510135147186077,3.1542287064292536,-19.0,0.4215443335416601,2.7403392471904784
Trace,-19.0,-2.9987954205471787,0.20784740166915217,-19.0,-0.18396046488492623,-1.3254195386774326
Trace,-19.0,-0.6593714493841482,-1.832587538974476,-19.0,0.43181855210019726,-3.275519413856374
Trace,-19.0,-1.4300665857693982,-0.8652427591102749,-19.0,-0.050968434831150766,-1.6494225155070095
Trace,-19.0,-1.3396932341481667,-2.983611862964527,-19.0,0.33223655940727004,-4.0
Trace,-19.0,1.6922160391678807,-2.1069969566887847,-19.0,2.1714300373551803,-4.0
Trace,-19.0,0.12157989064268837,0.5210376628243125,-19.0,1.5712919675831902,-0.37923108307065795
Trace,-19.0,2.2851956441412375,-0.3089088909321944,-19.0,2.826440992987251,-2.56354539955562
Trace,-16.0,1.9836983404495132,2.913949223142255,-16.0,2.1131345961708004,3.527651779364254
Trace,-16.0,2.3760475969135726,-3.5110870213387795,-16.0,2.682777546057177,-1.6618154860025438
Trace,-16.0,4.374737666118183,-4.0,-16.0,4.0244453896864085,-1.8411872571755838
Trace,-16.0,0.9177042438314368,-4.0,-16.0,2.9153543586660726,-1.0927791354802712
Trace,-16.0,-2.365171943468034,-3.0398244855734977,-16.0,-2.5996451997471124,-0.6579845529973878
Trace,-16.0,0.3196480069696584,3.1889908506250597,-16.0,0.4204912676417698,3.923243186406513
Trace,-16.0,-0.6270818892180857,1.5150759857399536,-16.0,-0.90905769087999,2.5850399041844345
Trace,-16.0,-4.778049477437943,0.000708618534992489,-16.0,-4.536511206841638,1.0618368915481569
